sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
53,0.517578125,-6.857483865,2.429859765,7.027349841,1.202193571,-0.316609006,-0.177147163
54,0.52734375,-6.862115388,2.437093745,7.010664203,1.202193571,-0.316609006,-0.177147163
55,0.537109375,-6.881198258,2.430187024,7.017890669,1.141371321,-0.195212474,-0.23872589
56,0.546875,-6.859837153,2.429893069,7.020272525,1.141749105,-0.318539562,-0.115776002
57,0.556640625,-6.867019192,2.425212435,7.025096295,1.141851293,-0.317693553,-0.177460934
58,0.56640625,-6.862344035,2.420368172,7.03464965,1.081320123,-0.257114556,-0.239249649
59,0.576171875,-6.864615288,2.42756907,7.022683097,1.08142231,-0.256268547,-0.300934581
60,0.5859375,-6.862342287,2.422756555,7.041666749,1.08142231,-0.256268547,-0.300934581
61,0.595703125,-6.888551347,2.411170978,7.034851143,1.080926855,-0.197143031,-0.177354729
62,0.60546875,-6.871727516,2.422890659,7.003924565,1.020875656,-0.259045113,-0.177878488
63,0.615234375,-6.864646708,2.422791415,7.018081822,1.021064548,-0.320708657,-0.116403544
64,0.625,-6.893177636,2.416016798,7.008790177,1.081697906,-0.380441644,-0.11629976
65,0.634765625,-6.876633068,2.408620966,7.011339559,1.081697906,-0.380441644,-0.11629976
66,0.64453125,-6.869410881,2.420467861,7.015775934,1.021457816,-0.380680183,-0.178298463
67,0.654296875,-6.871816532,2.415722842,7.011172033,0.960344486,-0.198466116,-0.239667203
68,0.6640625,-6.860060566,2.410779334,7.034882644,1.020293497,-0.137410044,-0.177458513
69,0.673828125,-6.855210864,2.425047249,7.046333492,1.081217935,-0.257960566,-0.177564717
70,0.68359375,-6.871839223,2.413333792,7.011229625,1.081509014,-0.3187781,-0.177774705
71,0.693359375,-6.883563761,2.432608266,7.022546912,1.020875656,-0.259045113,-0.177878488
72,0.703125,-6.881280292,2.423019429,7.022779906,1.021166736,-0.319862648,-0.178088475
73,0.712890625,-6.898037815,2.396971894,6.985663363,1.021355628,-0.381526192,-0.116613531
74,0.72265625,-6.893195093,2.411239586,6.999472441,1.020875656,-0.259045113,-0.177878488
75,0.732421875,-6.886182357,2.403973191,7.013802474,0.96101335,-0.382610739,-0.116927302
76,0.7421875,-6.879023009,2.406264775,7.009036296,0.960620082,-0.322639214,-0.055032383
77,0.751953125,-6.883755763,2.408718877,7.011331684,0.900175616,-0.32456977,0.006338778
78,0.76171875,-6.862413854,2.410812638,7.027805329,0.960706786,-0.385148767,0.068127493
79,0.771484375,-6.857443725,2.427472715,7.006183361,0.961391134,-0.505937827,0.006022586
80,0.78125,-6.888478041,2.415949968,7.025303038,1.02125344,-0.382372201,-0.054928599
81,0.791015625,-6.876669721,2.406231471,7.016113612,1.080809183,-0.261344603,0.06917501
82,0.80078125,-6.878721048,2.437322649,7.005929367,1.081304639,-0.320470119,-0.054404841
83,0.810546875,-6.871669911,2.434834131,7.022502445,0.960620082,-0.322639214,-0.055032383
84,0.8203125,-6.862337054,2.420368394,7.03229142,0.960911162,-0.383456748,-0.05524237
85,0.830078125,-6.864721761,2.415624042,7.020612829,0.961391134,-0.505937827,0.006022586
86,0.83984375,-6.86934979,2.427634789,7.017961387,1.08207569,-0.503768732,0.006650128
87,0.849609375,-6.886161406,2.413527169,7.037154406,1.08178461,-0.442951198,0.006860116
88,0.859375,-6.867111703,2.413267851,7.018309566,1.08207569,-0.503768732,0.006650128
89,0.869140625,-6.85973068,2.441838097,7.022342794,0.961100054,-0.445120292,0.006232574
90,0.87890625,-6.8719038,2.410943408,7.025436598,1.08207569,-0.503768732,0.006650128
91,0.888671875,-6.871846204,2.41333357,7.013587855,1.022228867,-0.563978796,-0.117243494
92,0.8984375,-6.847971236,2.422564734,6.999234356,1.021937788,-0.503161261,-0.117033506
93,0.908203125,-6.862288186,2.42036995,7.015783809,1.08178461,-0.442951198,0.006860116
94,0.91796875,-6.869290446,2.432413333,7.013129742,1.142126888,-0.44186665,0.007173887
95,0.927734375,-6.88837681,2.420729846,7.006322012,1.08178461,-0.442951198,0.006860116
96,0.9375,-6.874387991,2.403807561,7.039756131,1.022126679,-0.564824805,-0.055558562
97,0.947265625,-6.857637466,2.410748253,7.018377658,1.142709048,-0.56350172,0.006753911
98,0.95703125,-6.867085525,2.410880357,7.001859547,1.14231578,-0.503530194,0.068648831
99,0.966796875,-6.874133167,2.418145641,6.999320664,1.021442332,-0.444035745,0.006546345
100,0.9765625,-6.862497628,2.410809971,7.056104091,1.081682422,-0.443797207,0.068545047
101,0.986328125,-6.871804309,2.422888214,7.029865097,1.20284695,-0.564109191,0.130437546
102,0.99609375,-6.881074328,2.446909263,7.029278674,1.142504672,-0.565193738,0.130123775
103,1.005859375,-6.860020418,2.417945595,7.044142788,1.142504672,-0.565193738,0.130123775
104,1.015625,-6.864599579,2.429957898,7.024983735,1.201973711,-0.381656587,0.131067509
105,1.025390625,-6.88132044,2.415853168,7.013519763,1.141922513,-0.443558669,0.13054375
106,1.03515625,-6.85740183,2.437027359,7.022460604,1.141631433,-0.382741134,0.130753738
107,1.044921875,-6.86693541,2.434768413,7.027224156,1.080998075,-0.323008147,0.130649954
108,1.0546875,-6.84583438,2.403417918,7.018563561,1.081289155,-0.383825681,0.130439967
109,1.064453125,-6.850397823,2.427372359,7.032131769,1.081682422,-0.443797207,0.068545047
110,1.07421875,-6.862239301,2.439478127,7.060129444,1.021237956,-0.445727763,0.129916208
111,1.083984375,-6.857398344,2.432250815,7.006068177,1.082177878,-0.502922723,-0.055034804
112,1.09375,-6.857511789,2.429858876,7.036782761,1.081682422,-0.443797207,0.068545047
113,1.103515625,-6.864674632,2.422790525,7.027514742,1.081202451,-0.321316128,0.007280091
114,1.11328125,-6.859903478,2.425114302,7.0274624,1.141646917,-0.319385572,-0.05409107
115,1.123046875,-6.852735401,2.429794491,7.027355091,1.263015821,-0.438005537,-0.115568435
116,1.1328125,-6.857663644,2.413135747,7.034827677,1.202469167,-0.440782103,0.007487657
117,1.142578125,-6.874367048,2.403808228,7.032681441,1.201784819,-0.319993043,0.069592564
118,1.15234375,-6.88359518,2.427830611,7.017945636,1.322658267,-0.379487492,0.13169505
119,1.162109375,-6.900155459,2.432837615,7.013095616,1.322862643,-0.377795474,0.008325187
120,1.171875,-6.878949695,2.420597075,7.029914814,1.262709257,-0.440543565,0.06948636
121,1.181640625,-6.862221852,2.434702028,7.039020557,1.262607069,-0.441389574,0.131171292
122,1.19140625,-6.883483474,2.437387478,7.010640577,1.202178087,-0.379964568,0.007697645
123,1.201171875,-6.8740232,2.434867435,7.01542513,1.202760246,-0.501599638,0.00727767
124,1.2109375,-6.867111703,2.413267851,7.018309566,1.262913633,-0.438851547,-0.053883503
125,1.220703125,-6.831335896,2.434278413,7.031979993,1.262127097,-0.318908495,0.069906335
126,1.23046875,-6.838510954,2.429598002,7.034445532,1.262024909,-0.319754505,0.131591267
127,1.240234375,-6.862045568,2.446649278,7.017508524,1.262520365,-0.378880021,0.008011416
128,1.25,-6.879113764,2.406261885,7.039693289,1.322367188,-0.318669957,0.131905038
129,1.259765625,-6.869417854,2.430020949,7.048560787,1.32197392,-0.258698432,0.193799957
130,1.26953125,-6.883745287,2.413495866,7.02300765,1.261922722,-0.320600514,0.193276199
131,1.279296875,-6.883568995,2.434996427,7.031922241,1.26144275,-0.198119435,0.132011242
132,1.2890625,-6.857157474,2.456141761,7.000775794,1.32168284,-0.197880897,0.194009945
133,1.298828125,-6.874084291,2.427700507,7.013239676,1.201493739,-0.259175508,0.069802552
134,1.30859375,-6.871814785,2.418111225,7.018189131,1.261253858,-0.136455891,0.070536298
135,1.318359375,-6.871566933,2.442002393,7.010538518,1.321187385,-0.138755381,0.317589796
136,1.328125,-6.869147328,2.437194546,6.979999335,1.200896096,-0.200896001,0.255067335
137,1.337890625,-6.850380366,2.43214957,7.041449505,1.200896096,-0.200896001,0.255067335
138,1.34765625,-6.866766099,2.456268752,7.038496976,1.020278013,-0.200765606,0.007386295
139,1.357421875,-6.876598146,2.427728699,7.060401655,1.019491478,-0.080822555,0.131176134
140,1.3671875,-6.835764942,2.470178772,7.038185549,0.959047011,-0.082753111,0.192547295
141,1.376953125,-6.862420827,2.420365726,7.060590182,0.778326741,-0.083468726,0.006551187
142,1.38671875,-6.855292898,2.417879654,7.051222729,0.71837773,-0.144524798,-0.055657504
143,1.396484375,-6.854776253,2.465662657,7.028846812,0.778428929,-0.082622716,-0.055133745
144,1.40625,-6.881060374,2.437356397,6.994135591,0.778531116,-0.081776707,-0.116818677
145,1.416015625,-6.864882336,2.406065619,7.0444255,0.779215464,-0.202565767,-0.178923584
146,1.42578125,-6.855006647,2.4465487,7.045815161,0.899608941,-0.139579138,-0.178086055
147,1.435546875,-6.885655228,2.466086493,7.033529146,0.778924384,-0.141748233,-0.178713596
148,1.4453125,-6.864632737,2.43234517,7.043791985,0.719557533,-0.324439375,-0.241342262
149,1.455078125,-6.81713414,2.431692874,7.039128026,0.599077353,-0.324916451,-0.365339667
150,1.46484375,-6.914488118,2.428254003,7.027344431,0.599368432,-0.385733986,-0.365549655
151,1.474609375,-6.843046464,2.463106643,7.069007443,0.358377103,-0.513399263,-0.24385485
152,1.484375,-6.855868896,2.355764797,7.048003668,0.236732604,-0.2706062,-0.367012305
153,1.494140625,-6.845679031,2.424917813,7.034552841,0.356543921,-0.085984501,-0.365754801
154,1.50390625,-6.881110989,2.434966458,7.003626104,0.114694836,0.032158388,-0.428274841
155,1.513671875,-6.852901218,2.413070918,7.030116467,0.175021631,-0.030112627,-0.243116262
156,1.5234375,-6.871827008,2.410945853,6.999496066,0.355844089,-0.028551004,-0.118805086
157,1.533203125,-6.869328846,2.427635456,7.010886696,0.415399832,0.092476595,0.005298524
158,1.54296875,-7.081486811,3.063744559,6.908128718,1.019767073,-0.204995652,0.315810954
159,1.552734375,-6.42470643,2.323523082,7.284937966,0.912088202,-3.324087185,1.414802817
160,1.5625,-7.505150915,1.886865387,6.705073574,2.527410537,0.257146875,-0.353409109
161,1.572265625,-6.506611534,2.926778387,7.194864218,0.960016239,-0.707002634,1.362461123
162,1.58203125,-6.973733531,2.17819081,6.993238705,1.081320123,-0.257114556,-0.239249649
163,1.591796875,-6.828361229,2.501138067,7.042161185,1.139884954,-0.017835926,0.132013663
164,1.6015625,-6.849633326,2.499046529,7.002105238,0.656493349,0.220987881,-0.178081213
165,1.611328125,-6.858763268,2.303237665,7.056342764,0.536988596,0.03890421,-0.364393513
166,1.62109375,-6.900661637,2.38027829,7.016720876,0.838102343,0.102606454,-0.177559875
167,1.630859375,-6.855113111,2.444156983,7.074171516,0.778051145,0.040704372,-0.178083634
168,1.640625,-6.882069227,2.346567826,7.045846931,0.898924593,-0.018790078,-0.115981148
169,1.650390625,-6.883595172,2.437383922,7.04837226,1.140482598,-0.076115433,-0.05325112
170,1.66015625,-6.885965917,2.432640014,7.031977208,1.261647126,-0.196427417,0.008641379
171,1.669921875,-6.862068259,2.444260228,7.017566116,1.262433661,-0.316370468,-0.11514846
172,1.6796875,-6.860170525,2.40361085,7.049204802,1.202877918,-0.437398066,-0.23925207
173,1.689453125,-6.86925554,2.432414445,7.001338591,1.202484651,-0.377426541,-0.17735715
174,1.69921875,-6.871699591,2.422891548,6.994491645,1.202586838,-0.376580531,-0.239042082
175,1.708984375,-6.878759448,2.432544771,7.003686321,1.202586838,-0.376580531,-0.239042082
176,1.71875,-6.864749694,2.406069842,6.999619126,1.082382254,-0.501230705,-0.178404667
177,1.728515625,-6.883773212,2.413494977,7.032440571,1.324231338,-0.619373594,-0.115884627
178,1.73828125,-6.900614508,2.387444774,7.02362279,1.445293678,-0.740531588,0.007692803
179,1.748046875,-6.860076276,2.408390506,7.032582007,1.446646889,-1.045465271,0.068327797
180,1.7578125,-6.869540044,2.406133782,7.013763257,1.627673724,-1.042211629,0.06926911
181,1.767578125,-6.888327934,2.430284713,7.020241024,1.687622734,-0.981155556,0.1314778
182,1.77734375,-6.890449073,2.461373667,7.033639081,1.627775912,-1.04136562,0.007584178
183,1.787109375,-6.890876703,2.420758482,7.04876753,1.62729594,-0.918884541,-0.053680779
184,1.796875,-6.862324839,2.417980455,7.020557861,1.506115928,-0.861928119,0.069271531
185,1.806640625,-6.855010141,2.441771934,7.031780965,1.385140292,-0.803279679,0.068853977
186,1.81640625,-6.857396588,2.444192509,7.043511898,1.44548257,-0.802195132,0.069167747
187,1.826171875,-6.862083961,2.451424711,7.045692102,1.44577365,-0.863012666,0.06895776
188,1.8359375,-6.857361674,2.453746931,7.062147371,1.445584758,-0.801349122,0.007482816
189,1.845703125,-6.859913946,2.429890623,7.046213057,1.445104786,-0.678868044,-0.053782141
190,1.85546875,-6.850647421,2.401092808,7.032765284,1.566560394,-0.859997563,0.00790037
191,1.865234375,-6.857785834,2.38924858,7.000030147,1.626218325,-0.738123955,0.070319048
192,1.875,-6.881405961,2.413462117,7.034801426,1.504456153,-0.559532464,0.193691332
193,1.884765625,-6.883160561,2.477999329,7.03088558,1.564900619,-0.557601907,0.132320171
194,1.89453125,-6.855123587,2.439379994,7.062495549,1.565002807,-0.556755898,0.07063524
195,1.904296875,-6.866940644,2.437156574,7.036599484,1.564129568,-0.374303294,0.071265202
196,1.9140625,-6.883579471,2.430219439,7.020246274,1.62455855,-0.4357283,0.194738849
197,1.923828125,-6.857335505,2.441806127,7.015270729,1.56431846,-0.435966838,0.132740147
198,1.93359375,-6.850284361,2.44887092,7.06227043,1.624660738,-0.43488229,0.133053918
199,1.943359375,-6.876130384,2.456403524,6.993680103,1.503307318,-0.252906762,0.009686475
200,1.953125,-6.838238665,2.458266603,7.033754425,1.322571563,-0.316977939,0.008535174
201,1.962890625,-6.850202334,2.446485204,7.02695457,1.383802565,-0.434990433,-0.176625825
202,1.97265625,-6.872066122,2.398996602,7.042232171,1.383991457,-0.496653977,-0.115150881
203,1.982421875,-6.854755309,2.465663324,7.021772121,1.443838279,-0.436443914,0.008742741
204,1.9921875,-6.85969228,2.446615975,7.02458584,1.322964831,-0.376949464,-0.053359745
205,2.001953125,-6.857581617,2.410750031,6.999511817,1.383598189,-0.436682452,-0.053255962
206,2.01171875,-6.873771854,2.46353537,7.021808713,1.322469376,-0.317823948,0.070220106
207,2.021484375,-6.87161928,2.456330692,7.073865179,1.141544729,-0.320231581,0.007593862
208,2.03125,-6.869370725,2.437187433,7.055462701,1.141355837,-0.258568037,-0.053881082
209,2.041015625,-6.876187973,2.463566673,7.035955469,1.201887007,-0.319147034,0.007907633
210,2.05078125,-6.871603578,2.449166209,7.045739193,1.201698115,-0.25748349,-0.053567312
211,2.060546875,-6.876353789,2.4468431,7.038716845,1.201800303,-0.25663748,-0.115252243
212,2.0703125,-6.852777296,2.420239846,7.011077849,1.202295759,-0.315762997,-0.238832094
213,2.080078125,-6.845659835,2.422530096,7.020461053,1.262724741,-0.377188003,-0.115358448
214,2.08984375,-6.857251715,2.460915415,7.047825213,1.262229285,-0.318062486,0.008221404
215,2.099609375,-6.866691046,2.463436125,7.035965969,1.201800303,-0.25663748,-0.115252243
216,2.109375,-6.843130254,2.443997354,7.036452958,1.141953481,-0.316847544,-0.239145865
217,2.119140625,-6.850190119,2.444097266,7.015221011,1.141764589,-0.255184,-0.30062081
218,2.12890625,-6.857625251,2.408360314,7.0066441,1.202484651,-0.377426541,-0.17735715
219,2.138671875,-6.862193928,2.434702917,7.029587636,1.202004679,-0.254945462,-0.238622107
220,2.1484375,-6.866659634,2.45866047,7.010140622,1.141269133,-0.196058484,-0.177040958
221,2.158203125,-6.861853574,2.460985357,6.998297129,1.140978053,-0.135240949,-0.176830971
222,2.16796875,-6.847950285,2.432118711,7.022586288,1.020584577,-0.198227578,-0.1776685
223,2.177734375,-6.854989198,2.4417726,7.024706274,1.020686765,-0.197381569,-0.239353432
224,2.1875,-6.862138079,2.434704695,7.010721795,0.961028834,-0.319255177,-0.30177211
225,2.197265625,-6.85985461,2.425115857,7.010954789,0.960926646,-0.320101186,-0.240087178
226,2.20703125,-6.857555424,2.427469159,7.043915044,1.021457816,-0.380680183,-0.178298463
227,2.216796875,-6.886177115,2.411138341,7.034853769,1.142346748,-0.376819069,-0.301040785
228,2.2265625,-6.876594667,2.413398844,7.013582605,1.20277573,-0.438244075,-0.177567138
229,2.236328125,-6.862071746,2.449036773,7.033958543,1.202862434,-0.500753629,-0.054407262
230,2.24609375,-6.862050802,2.449037439,7.026883852,1.202571354,-0.439936094,-0.054197274
231,2.255859375,-6.854996179,2.441772378,7.027064504,1.142040184,-0.379357097,-0.115985989
232,2.265625,-6.869274736,2.434802161,7.01543038,1.142709048,-0.56350172,0.006753911
233,2.275390625,-6.867242605,2.4060987,7.039706414,1.143000128,-0.624319255,0.006543924
234,2.28515625,-6.857527499,2.427470048,7.034482124,1.263291416,-0.562178634,0.069066385
235,2.294921875,-6.864514058,2.432348949,7.003702071,1.263393604,-0.561332625,0.007381453
236,2.3046875,-6.869091463,2.456302945,7.02198674,1.263582496,-0.622996169,0.068856397
237,2.314453125,-6.864419792,2.456235226,7.047932522,1.202469167,-0.440782103,0.007487657
238,2.32421875,-6.869285204,2.439578483,7.034181037,1.262622553,-0.378034012,-0.053673516
239,2.333984375,-6.871697836,2.434833242,7.031935366,1.202280275,-0.379118559,-0.053987287
240,2.34375,-6.838516196,2.422432852,7.013394237,1.202571354,-0.439936094,-0.054197274
241,2.353515625,-6.835988363,2.441511727,7.022369045,1.262811445,-0.439697556,0.007801428
242,2.36328125,-6.852693506,2.439349135,7.043632333,1.262520365,-0.378880021,0.008011416
243,2.373046875,-6.859655619,2.45855878,7.05023841,1.262331473,-0.317216477,-0.053463528
244,2.3828125,-6.857176662,2.468082788,7.045294206,1.202280275,-0.379118559,-0.053987287
245,2.392578125,-6.866696279,2.465824286,7.045341298,1.081217935,-0.257960566,-0.177564717
246,2.40234375,-6.8479625,2.43450665,7.034319847,1.021166736,-0.319862648,-0.178088475
247,2.412109375,-6.857400083,2.439415743,7.029477702,1.020482389,-0.199073587,-0.115983569
248,2.421875,-6.854982217,2.441772823,7.022348044,1.020977844,-0.258199104,-0.23956342
249,2.431640625,-6.86676436,2.449103825,7.015087451,1.081509014,-0.3187781,-0.177774705
250,2.44140625,-6.864491359,2.444291309,7.034071102,1.202382463,-0.37827255,-0.115672219
251,2.451171875,-6.850188372,2.446485649,7.02223811,1.262622553,-0.378034012,-0.053673516
252,2.4609375,-6.869164769,2.451523956,7.031534845,1.141937997,-0.380203106,-0.054301058
253,2.470703125,-6.86440583,2.456235671,7.043216062,1.202382463,-0.37827255,-0.115672219
254,2.48046875,-6.857434989,2.439414631,7.041268853,1.141835809,-0.381049116,0.007383874
255,2.490234375,-6.850328003,2.436927893,7.03897609,1.141355837,-0.258568037,-0.053881082
256,2.5,-6.850195353,2.446485427,7.02459634,1.141937997,-0.380203106,-0.054301058
257,2.509765625,-6.847864755,2.444063073,7.031731248,1.021442332,-0.444035745,0.006546345
258,2.51953125,-6.859735914,2.444226258,7.031718122,1.141646917,-0.319385572,-0.05409107
259,2.529296875,-6.866891776,2.43715813,7.020091873,1.201509223,-0.195819946,-0.115042256
260,2.5390625,-6.871682126,2.43722207,7.034236004,1.201989195,-0.318301024,-0.053777299
261,2.548828125,-6.85023724,2.446484093,7.038745721,1.202280275,-0.379118559,-0.053987287
262,2.55859375,-6.862073493,2.446648389,7.026941445,1.262535849,-0.315524459,-0.176833392
263,2.568359375,-6.874112207,2.437252929,7.05309922,1.202382463,-0.37827255,-0.115672219
264,2.578125,-6.859596283,2.453784014,7.014980142,1.08178461,-0.442951198,0.006860116
265,2.587890625,-6.855043308,2.434605895,7.020162591,1.263015821,-0.438005537,-0.115568435
266,2.59765625,-6.869152554,2.449136017,7.019801287,1.263015821,-0.438005537,-0.115568435
267,2.607421875,-6.857237761,2.451362549,7.012682129,1.262826929,-0.376341993,-0.177043379
268,2.6171875,-6.840621625,2.455910634,7.029092931,1.141749105,-0.318539562,-0.115776002
269,2.626953125,-6.85263591,2.441739297,7.03178359,1.141560213,-0.256876018,-0.177250946
270,2.63671875,-6.862117127,2.444258672,7.034073727,1.081029043,-0.196297022,-0.239039661
271,2.646484375,-6.871374931,2.465891783,7.021753746,1.080926855,-0.197143031,-0.177354729
272,2.65625,-6.864486125,2.441903148,7.024695774,1.080926855,-0.197143031,-0.177354729
273,2.666015625,-6.857468155,2.432248592,7.029650479,1.020686765,-0.197381569,-0.239353432
274,2.67578125,-6.87650041,2.427731811,7.027386432,1.020686765,-0.197381569,-0.239353432
275,2.685546875,-6.876444552,2.4372869,7.038947214,1.081509014,-0.3187781,-0.177774705
276,2.6953125,-6.86674865,2.451492653,7.017388089,1.141458025,-0.257722028,-0.115566014
277,2.705078125,-6.869197935,2.444357917,7.019916471,1.081217935,-0.257960566,-0.177564717
278,2.71484375,-6.859664355,2.446616864,7.015152919,1.081509014,-0.3187781,-0.177774705
279,2.724609375,-6.84312502,2.441609193,7.02707763,1.141749105,-0.318539562,-0.115776002
280,2.734375,-6.857279648,2.451361215,7.02683151,1.081013559,-0.259652584,-0.054194853
281,2.744140625,-6.843163413,2.446384626,7.055261207,1.081304639,-0.320470119,-0.054404841
282,2.75390625,-6.84790839,2.441673356,7.038863531,1.142040184,-0.379357097,-0.115985989
283,2.763671875,-6.847866503,2.441674689,7.02471415,1.142331264,-0.440174632,-0.116195977
284,2.7734375,-6.859685299,2.446616197,7.022227609,1.081406826,-0.31962411,-0.116089773
285,2.783203125,-6.864554197,2.434735998,7.024868551,1.021064548,-0.320708657,-0.116403544
286,2.79296875,-6.888312216,2.442226851,7.052968285,1.081595718,-0.381287654,-0.054614829
287,2.802734375,-6.871411584,2.463502288,7.026527798,1.021457816,-0.380680183,-0.178298463
288,2.8125,-6.843187859,2.432053882,7.017875078,1.021748896,-0.441497717,-0.178508451
289,2.822265625,-6.859856349,2.432280785,7.034364314,1.142040184,-0.379357097,-0.115985989
290,2.83203125,-6.890517153,2.444653206,7.003385234,1.142040184,-0.379357097,-0.115985989
291,2.841796875,-6.869309642,2.43480105,7.027221531,1.142040184,-0.379357097,-0.115985989
292,2.8515625,-6.850368151,2.429761631,7.029715946,1.141646917,-0.319385572,-0.05409107
293,2.861328125,-6.857450706,2.427472493,7.008541592,1.201407035,-0.196665955,-0.053357324
294,2.87109375,-6.857314554,2.451360104,7.038622661,1.201698115,-0.25748349,-0.053567312
295,2.880859375,-6.85502759,2.446548033,7.052889852,1.141253649,-0.259414046,0.007803849
296,2.890625,-6.852522456,2.453684547,7.031495629,1.261749314,-0.195581408,-0.053043553
297,2.900390625,-6.8690007,2.465859146,7.021756371,1.201698115,-0.25748349,-0.053567312
298,2.91015625,-6.871797328,2.422888436,7.027506867,1.142331264,-0.440174632,-0.116195977
299,2.919921875,-6.857375645,2.444193176,7.036437208,1.202484651,-0.377426541,-0.17735715
300,2.9296875,-6.86685687,2.437159241,7.008300722,1.141458025,-0.257722028,-0.115566014
301,2.939453125,-6.873901017,2.449201291,7.019796036,1.141458025,-0.257722028,-0.115566014
302,2.94921875,-6.84536136,2.458364514,7.033746549,1.142142372,-0.378511088,-0.177670921
303,2.958984375,-6.857429755,2.43702647,7.031893524,1.142142372,-0.378511088,-0.177670921
304,2.96875,-6.857368664,2.444193398,7.034078978,1.142331264,-0.440174632,-0.116195977
305,2.978515625,-6.859662608,2.449005247,7.022170017,1.02125344,-0.382372201,-0.054928599
306,2.98828125,-6.871638492,2.439611787,7.027103721,1.021646708,-0.442343727,-0.116823519
307,2.998046875,-6.876421861,2.43967595,7.038889622,1.081886798,-0.442105188,-0.054824816
308,3.0078125,-6.85260623,2.45368188,7.059794391,1.081595718,-0.381287654,-0.054614829
309,3.017578125,-6.855168977,2.425048583,7.032184111,1.141646917,-0.319385572,-0.05409107
310,3.02734375,-6.852709224,2.427406996,7.010905072,1.021064548,-0.320708657,-0.116403544
311,3.037109375,-6.869215384,2.449134017,7.041025358,1.141749105,-0.318539562,-0.115776002
312,3.046875,-6.847805403,2.458394928,7.057326226,1.142040184,-0.379357097,-0.115985989
313,3.056640625,-6.847849046,2.4464519,7.034031886,1.081406826,-0.31962411,-0.116089773
314,3.06640625,-6.852428206,2.458464203,7.014872833,1.141560213,-0.256876018,-0.177250946
315,3.076171875,-6.845315979,2.463142614,7.033631365,1.081217935,-0.257960566,-0.177564717
316,3.0859375,-6.85244216,2.468017069,7.050015916,1.081217935,-0.257960566,-0.177564717
317,3.095703125,-6.871271953,2.473060044,7.009789818,0.960635566,-0.259283651,-0.239877191
318,3.10546875,-6.854973488,2.444161428,7.027006912,0.960926646,-0.320101186,-0.240087178
319,3.115234375,-6.850272146,2.446482982,7.050536872,1.020686765,-0.197381569,-0.239353432
320,3.125,-6.85511312,2.434603672,7.043744893,1.081029043,-0.196297022,-0.239039661
321,3.134765625,-6.890833069,2.423148199,7.041635248,1.141182429,-0.13354893,-0.300200834
322,3.14453125,-6.857592077,2.425079664,7.048689097,1.080344695,-0.075507961,-0.176934754
323,3.154296875,-6.876130376,2.465956834,7.024106726,0.959266871,-0.017705531,-0.115667377
324,3.1640625,-6.878947947,2.422985458,7.036931913,0.959471247,-0.016013512,-0.23903724
325,3.173828125,-6.885953694,2.439805386,7.050670272,1.019624633,0.046734579,-0.300198414
326,3.18359375,-6.866725959,2.453881703,7.017330497,1.080257991,-0.012998408,-0.30009463
327,3.193359375,-6.862319597,2.425145605,7.041609156,1.140498082,-0.01275987,-0.238095927
328,3.203125,-6.871579148,2.444390332,7.022272076,1.140293706,-0.014451889,-0.114726064
329,3.212890625,-6.878612828,2.45165606,7.015016734,1.140978053,-0.135240949,-0.176830971
330,3.22265625,-6.885721561,2.451754416,7.010292398,1.141560213,-0.256876018,-0.177250946
331,3.232421875,-6.866635196,2.463437903,7.017100128,1.142040184,-0.379357097,-0.115985989
332,3.2421875,-6.885887377,2.435030843,7.013053774,1.142622344,-0.500992167,-0.116405965
333,3.251953125,-6.888205752,2.444618569,7.024611931,1.082177878,-0.502922723,-0.055034804
334,3.26171875,-6.855088681,2.439381105,7.050704399,1.02154452,-0.443189736,-0.055138587
335,3.271484375,-6.864550703,2.439512765,7.038902747,1.142040184,-0.379357097,-0.115985989
336,3.28125,-6.873920214,2.451589008,7.033887825,1.142142372,-0.378511088,-0.177670921
337,3.291015625,-6.885915302,2.435029954,7.022486695,1.081697906,-0.380441644,-0.11629976
338,3.30078125,-6.871612307,2.446777604,7.041080325,1.021457816,-0.380680183,-0.178298463
339,3.310546875,-6.888238918,2.43745253,7.012993557,1.142433452,-0.439328623,-0.177880909
340,3.3203125,-6.862118874,2.441870289,7.027056629,1.142724532,-0.500146157,-0.178090896
341,3.330078125,-6.845607472,2.427308419,7.017987638,1.081988986,-0.441259179,-0.116509748
342,3.33984375,-6.845563838,2.429698136,7.010855355,1.081988986,-0.441259179,-0.116509748
343,3.349609375,-6.862047316,2.444260895,7.010491426,1.082382254,-0.501230705,-0.178404667
344,3.359375,-6.878576175,2.454045555,7.010242681,1.021937788,-0.503161261,-0.117033506
345,3.369140625,-6.861970515,2.453816651,7.014977517,0.96101335,-0.382610739,-0.116927302
346,3.37890625,-6.878736749,2.444487132,7.034055352,1.021937788,-0.503161261,-0.117033506
347,3.388671875,-6.864660662,2.432344281,7.053224905,1.021937788,-0.503161261,-0.117033506
348,3.3984375,-6.864561178,2.434735776,7.027226781,1.021748896,-0.441497717,-0.178508451
349,3.408203125,-6.864466929,2.439515432,7.010603985,1.021937788,-0.503161261,-0.117033506
350,3.41796875,-6.869297427,2.432413111,7.015487972,1.021937788,-0.503161261,-0.117033506
351,3.427734375,-6.869124629,2.449136906,7.010368366,1.081886798,-0.442105188,-0.054824816
352,3.4375,-6.876362526,2.434901184,7.003631354,1.081595718,-0.381287654,-0.054614829
